linkedin_url,job_title,company,company_linkedin_url,location,posted_date,applicant_count,job_description,benefits
https://www.linkedin.com/jobs/view/3631748675/?eBP=CwEAAAGOnv4qr938T6zAIfuMlJKzSnhox-wK40T1XoMatBHW_ckBkRog71rBWaxENt7LKYr1q1gk-tSRSL9v3trqrjy91dtkuJj0dgmlXdr0UkyytQlcScfxTAJJrjGezcOxBM3bpkNh7tbVkYzxICAMsr7dg6U9pUWsfCzLxaW5sHttvCLhAO7V_pIcaSszkv_9GgG85WDMuqCglR2-u3Ml_bqediv0KSakef2P8v4nEN3QJcHjVVYcdIJEQ_t84KNFfS6WS6hfrOWeJOf-HKYNrloBE7Xlf7CMR-D_d0hZEFmPbUdueLvXbtZb5cgiUnU7qlW7BiYKdh4rlAPQaWXbQO-Z7NwSQiH5CVCOjBxU4DpeBaufObNrHrrcaoxLWqF5FImSfc1mXIxS76IAc88BycJW-GYhrn4KxQ&refId=zduAE25NNOi%2FJb7ZpZMh%2Bw%3D%3D&trackingId=2gUxVZuLBoGxntEbbxjAGw%3D%3D&trk=flagship3_search_srp_jobs,Cloud Engineer,"OpsGuru, a Carbon60 Company",,"Tel Aviv District, Israel (Hybrid)",Reposted 3 weeks ago,Over 100 applicants,About the job,
https://www.linkedin.com/jobs/view/3839957908/?eBP=CwEAAAGOnv4qr-kbBZxYpQRdqsBshItN8hLnEm7KHniVWXtys35Wv2ytCO7g7X5Fu6okyT-PuItjl1Mxbmd_lqOTxgt9Z_pg_1byV2TzIxI1nkOWZxK4u2QRnfzdm9ehMMM1XylE8yLJsT6N2Q1xR6lBAKrgYMWvHl3_hmrMaAqWPInMJwHW38DTGfYYHqXF_xZh_Cw52B8vu6VGikJQYcCfrEg1glNvHSBXgG28pELDnFedgLp2m9U0O0euiBKCpoR1FoLGHZE0UeiUItRxR4DKWK3pq0SgvnTtlklBsym58u4rHOAtu-5jKHwtcHViC55ytCnzR5mUEfdkBELKHUIpZnCYPc_zUsBdNI4XPK85zvIIJXeS-w7VK7SxLH1i69C1QwB2zY9R1DvgmxS-1s-Y61eX7fqFctI&refId=zduAE25NNOi%2FJb7ZpZMh%2Bw%3D%3D&trackingId=8S3OJWTxZQPXQHMxNT3NtA%3D%3D&trk=flagship3_search_srp_jobs,Senior Big Data Engineer,Final,,"Herzliya, Tel Aviv District, Israel (Hybrid)",,,"About the job
Final is a world leader in trading algorithms and trade execution technologies development. Our multi-disciplinary teams have developed a unique and highly successful machine learning algorithmic based HFT platform that delivers excellent results. In a world increasingly dominated by learning machines and artificial intelligence, we at Final are especially proud of our humans. Our elite team of exceptional people are the soul of our company, and it is our top priority to provide them with a professionally fulfilling environment that supports healthy work-life balance. Our employees are encouraged to pursue their passions outside of work and we are proud to offer them a variety of opportunities, multiple resources and an agile work environment which promotes their well-being.
We are searching for an innovative and experienced Senior Big Data Engineer that will join us and be part of our data group.

As a Senior Big Data Engineer, you will:

· Be a part of a cross functional team of data, backend and DevOps engineers.
· Work closely with Data Scientists to understand needs and design for data layout and infrastructure used in data ingestion for ML and analytics use-cases.
· Lead the architecture, planning, design and development of mission-critical, diverse and large-scale data pipelines and data lakes over both public and on-prem cloud solutions.
· Establish policies for data storage and versioning over peta-bytes scale complex storage solutions of multiple data lakes.
· Drive for continuous innovation and improvement in Final’s data stack.

Requirements:
· At least 5 years of experience working as a Big Data Engineer or Data Architect
· At least 3 years of experience working in python development with emphasis on data analysis tools such as numpy, pandas, polars, Jupyter notebook.

· Proven understanding in designing, developing and optimizing complex solutions that move and/or manipulate large volumes of data.
· Sound understanding of different big data file formats such as Parquet, DeltaLake, AVRO, HDF5.
· Hands-on experience with distributed query engines such as Spark and Hadoop.
· Experience with implementing open-source solutions on existing large-scale systems.
· Experience working on large scale and complex on-premises systems.
· Experience with Docker, Linux, CI/CD tools and concepts, Kubernetes.
· Experience with data pipelining tools such as Airflow, Kubeflow or similar.
· Understanding of ML concepts and processes.
· BSc / MSc degree in Computer Science/ Engineering / Mathematics or Statistics.

Advantages:
· Experience and understanding of various storage protocols (NFS, S3, CIFS)
· Experience working with data versioning tools such as DVC, LakeFS, GitLFS or similar technologies.
· Experience working with AWS data processing tools and concepts.
· Hands-on experience with DataBricks platform.
· Hands-on experience in ML frameworks and models training and implementation.
· Experience with various databases technologies, including Vertica, MongoDB, Neo4j, Postgres, influxDB
· Hands-on experience in lower-level programming languages such as C++ or RUST",
https://www.linkedin.com/jobs/view/3872084082/?eBP=CwEAAAGOnv4qr3oFaLxLrvep06Y6NEVEtaVwCzAoX1H-VpSCF0Ddifg-zYRPB8yv9a7NRgl4NMuJARrWK8L8yh7wDYCaoGqOHkna0j8CZtK815wUoVbnHp_zxOZS2eaLQIY4GOEBIclKg7mS6BOmz9waW-SFIdqI3jVjBLy4pAU9bV2XB8zKvRtnQIHxBfdgdbChgKwXNK9zUReYLxrtmKVLH1YB2evjknkjf0rZ3lBkHMrNcSwGNIZxRKQMXi3A9DOdRZL_Mtq2wT9jDQmtHtMdzLn0e_0yyylQ7hGYCAJCpEd7cUveQLJQ4A-CJ_HVZGHPj9ven4PvVzIHjaolE0xFDSssX6sEIDE4a-ea835_3yO3hwnH5TaHQLACZ9pAz_L5P3pOeX5KA6wuhfbkd1KaHH2Eq90hbsXDriNCiFRXIcSSQ5PIujT0awOikw6F&refId=zduAE25NNOi%2FJb7ZpZMh%2Bw%3D%3D&trackingId=PDSo%2Bmxk%2BUlQoV2sSsACwQ%3D%3D&trk=flagship3_search_srp_jobs,Data Engineer,Vi,,"Tel Aviv District, Israel (Hybrid)",,,About the job,
https://www.linkedin.com/jobs/view/3836300814/?eBP=CwEAAAGOnv4qr36aASPAs2kZLm9zy0TTt3O_BwIPd93DlEjQvpiwq-gZZm_0ulla6OShZUnr6csAiDG6fkIo8WqZYuUoZZnfvwGn9s22ZHKLL9zNoPSzviJRy0-98bsA431bXQTxOJGHCLTtQmqh-2bnf-GobyuoqQ4ERjQimMDKZ3pU2wf19H-XR2-cI1rVvevezAtHwtKF9ljrAbr04WpbpQq9V4m4BhlvBUewJlCBM5cJZoTWov1KEMmwqGWO0y6yNO_uVbkrNb3NJjLpnxJ8s0vXB1whbrbuYKqmNTcd6GvXHDdzQHOAwOQUB0o9O52q0dvZ7FZvcciJK87W0AwaXRn39s-XQSuUAVfP8wHwozpiJv5sJmGwFQ5y0nwRXC-VJhlhKBm2xD9YZfQoZ3rxH2YP68y6068&refId=zduAE25NNOi%2FJb7ZpZMh%2Bw%3D%3D&trackingId=MwpZ2dCpFnliyPemCBtayg%3D%3D&trk=flagship3_search_srp_jobs,Experienced Python Developer for Algorithmic Group,Mobileye,,"Jerusalem District, Israel (Hybrid)",,,About the job,
https://www.linkedin.com/jobs/view/3838142819/?eBP=CwEAAAGOnv4qr72MUKEDxVqJiw2iwaRac6n32rAOSVE0Qscq_KsbnPWq57bD-Ks1WeKFV7sMHkydSUVGFBaSZu1oY7LsBG-G4P2chKhSPn-n1O1C-C_wtdqaq9akb2Il9TRT5TlILBpevIJrDq4WHt3sh-03CdJdXjKb0yrEizQRgoyV_qpS-scyZqqtD7uncJvqhy3ryRc0RHNIaNp--8masB3QrxyUOhA5N7B2WD4sQkiCehR1eT3GZtNcOOBLuoOCreKdDdUPeEh42N49g3ZHnGDkZ34zAsAf1Z0-aceW2p3PLDLk_Rx4jPlY-YfzdFM2v4U-2esU-OrNDHBw212GCBCP6gAOWXbjpNDwuBURIWCKRaksw4fRsQNNioSJrmQ3Q3dmjxwtyPuSL8x0QmO0cqxz27Wo&refId=zduAE25NNOi%2FJb7ZpZMh%2Bw%3D%3D&trackingId=dp%2Fk9BJAL8jSFSKfFPwuSA%3D%3D&trk=flagship3_search_srp_jobs,Senior Data Engineer,Darrow,,"Tel Aviv District, Israel (On-site)",,,About the job,
https://www.linkedin.com/jobs/view/3858963384/?eBP=CwEAAAGOnv4qr5fCzsC3UuAJKGfH-1OJBpiLOw7TRkOUWQWCTrJ4HKtJihMOuNJaRR7-pRrAtotEkEPTAGb6i-sSw0JjmnxvsGRQP3Zs2xSSY4LAUu3V2bROE6PXYbz3XOTJ5HXspiInIqqC0jdpZzXZqZU0bXYrxQekvVbKe7_orOTzStNh9nlvP-oVyfryJlua-0CA9jtbZYwCukTy9fnfUSxZvNPm_IDc3uEAVgtPbR4fKT4Xh4Tr7Oz3kgoRIT8NMunW6kjYO9X47e10GI5hmNqk8RI3rKCWhJxaNS8J3RIcImWFLeP3j0JEn8VvuhpntXMCjYyoJMEmcnITSMomyWsGqroA_Pf_qtZU9Bux9cGJFx0kexM_-mxVtjMWDl5xNlD8iH1P5VxsdHZZH2mnzP7hYGvQ27yJSQ&refId=zduAE25NNOi%2FJb7ZpZMh%2Bw%3D%3D&trackingId=96fdOr2ea4KiwH37GxxtXA%3D%3D&trk=flagship3_search_srp_jobs,ML Backend Engineer,Riverside.fm,,"Tel Aviv District, Israel (Hybrid)",,,About the job,
https://www.linkedin.com/jobs/view/3368627175/?eBP=CwEAAAGOnv4qr3JceSyDC-4UlzdS-qMltFMw3pNzMGp1qG-cemY5-3jquthOHbIgO1smC5PUs1xnFwq_8g5Kuh4NGaD89LVtT8cVgX8f0iibSu8UjxIs_2GwWFwJ86QX43xINPDZRRMXOzMB8-ZmOgqg7nGBwa1ZGiC08f_vox6BuePyAy0V4imnQRj1e4shBplQe2YT6J4ArcctRxc0Wyeol-1GcNYPJKz9bSgHXmYatjx4fgto98Mlw8E9GeeObxglVnSCVLsy78pa4tcReWUS1cQAayQAtDfyHq_D2UhhTlb2ccry0zp4Kg-IHOt9c5y_O0pQQ_vENM5iZ9NQpSid5k7LdCKI1SkrqqFgc7HPzmb8lom0nQCG6_vDLqGZuMJUNIeTCUL5MDqYujR7afFTn15yZvPxELSGhw&refId=zduAE25NNOi%2FJb7ZpZMh%2Bw%3D%3D&trackingId=Gpff73JASpo4vCcbJjtsOQ%3D%3D&trk=flagship3_search_srp_jobs,Experienced Python Developer,Mobileye,,"Jerusalem District, Israel (Hybrid)",Reposted 1 month ago,Over 100 applicants,"About the job
Each of our Experienced Python Developers is coding and enhancing our products and frameworks, shaping the way of work for hundreds of algorithmic & SW developers in Mobileye. We focus on technology, reliability, and usability - all this at exceptionally large scales of computing, storage, code-base, data, and more.

We are looking for a gifted Python Developer, to join us in scaling up our infrastructure and services even further, in the areas of distributed build-systems as well as other CI-related frameworks.

What will your job look like:

Develop and enhance our unique build system, compiling and linking a very large code-base. Dive deep into our advanced system and its distributed computing environments.
Collaborate with different groups in Mobileye, including Algorithms, Software, and Validation.
Deliver a high-quality product, which is a standalone tool, fully developed in our team.
Work with highly experienced developers and architects.
See your tools being used by hundreds of users, where every improvement, optimization, and a new feature is based on real requirements and is usually very significant to their daily work.

All you need is:

B.Sc. in Computer Science / Engineering /IDF relevant experience or equivalent
3+ years of previous software development experience
Excellent knowledge of Python
Understanding of C/C++ programming and build process
Experience with Linux environment and Shell tools
Fluent English (written and verbal)

Advantages:

Experience with distributed compute and storage systems
3+ years of Full stack programming experience
Familiar with at least one Python web frameworks. (e.g., Django/Flask)
Familiar with CI/CD processes
Prior experience & knowledge with AWS 

Mobileye changes the way we drive, from preventing accidents to semi and fully autonomous vehicles. If you are an excellent, bright, hands-on person with a passion to make a difference come to lead the revolution!",
https://www.linkedin.com/jobs/view/3863434508/?eBP=CwEAAAGOnv4qr0KPLbyz2bykRBpSPe-Ou3115LpyVfkmeFHQvFoOTLTnfzkhdTZ487f4fFoAHQCGl4ica2mgVveJpY-UnA9bLm1i7VjQDpSXDmmYMPIt7cK3iTdmQFJ4GCngibUzL6myHduM4N7sHYlQjDc2pbEPxXlv4InI520KhtOryOPnyef_xNJW2fS8R87WPVCumRIDqDPbqGjnN9ke8Abgoi-_SmuJxL6lVWnWbu2V6Fpl-FcVwTxMugfx5AryqQ5pHCwFzVnXkYRMgyv0wuPZhyO3e8j6b2BLrPSoNOt3Hog5KmGWkIf6PsRI8bpgNAU5qlwwOtVcc0rqEC-Tz_6tl73qrht5eSlhyditPV_saMJmGm4MUp7w_0G2Z19wC5O7_ZRoiJl9jWTXNX-YSaNTEITrYwM&refId=zduAE25NNOi%2FJb7ZpZMh%2Bw%3D%3D&trackingId=fx5FaT60m6evyRuQMiI%2FfA%3D%3D&trk=flagship3_search_srp_jobs,Security Automation Developer,ActiveFence,,"Ramat Gan, Tel Aviv District, Israel (Hybrid)",,,About the job,
https://www.linkedin.com/jobs/view/3845661701/?eBP=CwEAAAGOnv4qr7kSRfUGOUUjOHufiZHFu-wFs9k8tRWqapVCvehHa-UH4fwkVdqZKlMVKWYipqmyVsJI_uAyGw_74E9iFzdCB0P0Gfi6hWinhbI1h4MFGZTgE5cijDbC5DF134D0sA0rIgrDQXW6h0EC5GWQy9l2UuIhcMj1M4eyW8xclIU7ewlbOFf9iT5fBAA05tNPjOVfe1Z1-dojc7_RVkhDCeW99ZjsRg7EH6LXTHxpoZiQmfNk1S3zKG8foPSFlcpsKoz7bXF51V1AuVZEzfPLFNlLwNv16TGNmu0Sop4SNKxPkr7g-Xt9yAA95ZpmVWHbyKWtUoNk4jsU4B3VI8kuhYJrYVh-ygqD12GerQ8qnUWLog_SKLJ8hA3xzD5Z2HQ9AgxWj2SAL6RAEL-ncIvZO_40mFy9aA&refId=zduAE25NNOi%2FJb7ZpZMh%2Bw%3D%3D&trackingId=GgSS8MEUG6cMYBxBXJpFXQ%3D%3D&trk=flagship3_search_srp_jobs,Senior Python Backend Engineer (Prisma Cloud),Palo Alto Networks,,"Tel Aviv-Yafo, Tel Aviv District, Israel (On-site)",,,About the job,
https://www.linkedin.com/jobs/view/3821648394/?eBP=CwEAAAGOnv4qr_SNwPZFkHOw0tdwTeKisimD9PRwb85Sj28GZVmIcnvGtE9nYiqYNfl3hEqQZgt3SWGPu-jiU6AK52iVaZ9U5nk_1Wzjzg9oib0-vELAo_5a6aJWO6FRXxBMnoviSPv1Q38MOzLSwMf7y66kGOSapQ1s2qsWQHUNeoDfh9WIlyr-70Jj6JDCJsBMdJTWmJ-d-wGlPA50CgdHUC0difaNq1RNBrwYZgBPBBx9j4zC5ZU-TjYxwwvFBxoRC9LeehJGlMA8frGWzauXREjCfV_mq7QZtShJTx-FqonTI23oqn2tLOOP-SYfg4BwVUkn7mQpy9L8mTtOyRugrwVXKHh5Kn09Z0r1nBUhv1Nh4wRDH7uw-EyqMtlwaP5_jpjqdEvV1NYiV6zMvOf2IfIkqh_bwmdUqw&refId=zduAE25NNOi%2FJb7ZpZMh%2Bw%3D%3D&trackingId=t2RQ1KEWuHue2sEu8P5j0A%3D%3D&trk=flagship3_search_srp_jobs,Big Data Developer (Hybrid),Nexxen,,"Tel Aviv-Yafo, Tel Aviv District, Israel (Hybrid)",,,About the job,
https://www.linkedin.com/jobs/view/3850925813/?eBP=CwEAAAGOnv4qrx7fDdf7vMlsXX3vZt3aJVpe7d-YYqW_HJgZeY_of8PH3tvF6d5IdqMNcngmCK6LDiQzmgUq2zYKt5KFyH-3PUSWqXAPOIVjQnuq6SIdTQSahfCFMrOobLJnQSgbmLA37YeBmgsfgkTy8heLqorVjRKIytCfhhows-CnsLAesAVKu95PN1z7dHiNMMY8L0RaPFJulmfYGsCaBnF8cuYLMpixwMMRYs8-bHno1Kn1nrJehygdp6bymI1b40RMeQ2hufovNE12ITmTIx8AJKxSiFXTUh-oBLdYv4cQp3x1zkWcV8F2r1T0fwIbBWGFXnzYHy2hwaQdDrTqNoLmUpIYXH3JdT1KnkcJgTWrIKoC5Or0cs3lfPwA92Kf1V_WFCunPNtCAo3cUJ725CpO7rK9q81wRg&refId=zduAE25NNOi%2FJb7ZpZMh%2Bw%3D%3D&trackingId=IZQLs%2Ba%2FTuvESUHLtHZwqQ%3D%3D&trk=flagship3_search_srp_jobs,Principal Software Engineer,Prisma Photonics,,"Tel Aviv District, Israel (On-site)",3 weeks ago,43 applicants,About the job,
https://www.linkedin.com/jobs/view/3879383012/?eBP=CwEAAAGOnv4qrynA-35A7AVHr7qaGpaGi1kBnjiOMXweYQ9EgK-Z3Osk-wDcDarDG5yexBRlj1I1A2STLK9FIs5vlin4KJS7idltQD3Rns1BhxVCu2NWfinLMz-6GqH6NfAqh2TGgCg9X8DVsRWTs5Ks7xD37P7510BuUH1xL4mkz7yDGikw9qbdwfx3eCALMQ30SEkAe_BuckyI7LfizflT2igKeLWLpyZHxn8e4x4tEN8FOkGp29f2kh7GzCWRl97CTRn_teNUrQMhhzw919Vpbx0WJS3u9eZn-Sehfw6BKq7eHVYCNm2IdXHa-4Mi4wofrAMhDCJ2NGMwSU-v2duPVHrv6LnAsVLSN-EN-mEIm8QpRXnEPOdZ23MN_mT3Fny-VmQfriUFU7a0gf1z2itVVTjOoKNfQWHnLA&refId=zduAE25NNOi%2FJb7ZpZMh%2Bw%3D%3D&trackingId=mgTuEMsFNdY8stvRtoL1VA%3D%3D&trk=flagship3_search_srp_jobs,Machine Learning Engineer,Gotfriends,,"Center District, Israel (Hybrid)",,,"About the job
A global company, the world's largest manufacturer of memory and storage solutions for mobile phones, personal computers, servers, and data centers.
Specializing in the development of processors and sensors in the field of image and video processing, as well as producing memory cards and cameras embedded in various mobile devices.
The company is located in Tel Aviv near the railway line, employing 400 workers in Israel and incorporating daily remote work.
Responsibility 
In this role, you will take part in the development of a novel AI-based cybersecurity technology designed to protect against potential threats targeting storage devices
Design and apply algorithms, based on time series models, other fields in machine learning and signal processing.
Take part in the entire research cycle: the idea phase, collecting and analyzing the data, writing simulations, exploring algorithmic approaches, building proofs-of-concept.
Communicate the results of your work to other team members by preparing intelligible reports that include clear visuals, analysis and explanations.
Share you work in external conferences, journals and patent submissions.
Communicate with hardware and firmware designers that will implement the algorithm in the storage devices.
Gain knowledge on storage cybersecurity threads.
Gradually acquire an increasing knowledge of memory systems, which will let you identifying bottlenecks and opportunities, and suggesting new project ideas.
Requirements
Ph.D./M.Sc. in Computer Science, Electrical Engineering or a related field
Track record of publishing papers in high quality conferences such as NeurIPS and ICML
5+ years of work experience with primary emphasis on AI research
Proficiency in Python and ML packages",
https://www.linkedin.com/jobs/view/2835492875/?eBP=CwEAAAGOnv4qr_MjaLZ5qyOQqGJTaVBNf1Ix5k9664D1TlcKLeKaPXhRyFaWjhtD3EnW1uhALn0Ghl8_50i_LixyJ2_NBFhzb_Mdp86iQQMWYFqy9AHvS7vVPbJi8IXoxQRtXy_f0Ky3FpSqsBxZPg8_FdlRllS4xzHLoJImHjuAVT_8maKIwPkkdekh0cbj1VBp_J-BC-wu_SM7KNQ_deysXlFha8ahefmWYMXnP87kEHQUBmdtmqUkkZSZgcYYJI1q7vQfNhKg3cdpS4s9NDKdQHsenEguxiFLqam4VgtrkIkRQ_SBQE9He6kIXLcpaQStHrR_3Vq2d-8SirC-yQ64MhKcbkY76jxA-8pyLqjnMQPtV2l60f7uuQRgojsMF_LkT1yPjUuRc8SSQZpdskSkv5s&refId=zduAE25NNOi%2FJb7ZpZMh%2Bw%3D%3D&trackingId=4giHmT5XWZwP%2Ba6RTanzig%3D%3D&trk=flagship3_search_srp_jobs,Generative AI Engineer,"WeKnow, get your market research done!",,"Yaqum, Center District, Israel (Hybrid)",,,About the job,
https://www.linkedin.com/jobs/view/3845658995/?eBP=CwEAAAGOnv4qr6eOnz1piQ33mvR5cZMzU7tfna14fOE0Sq1tLejWBfkWyr46OefHCiDcT9B_WHYC14y79CPB7H3pd1e-iSW_Y0A0zQN1-OsKFO6skSUsjaLUyD-ixMmsaSe_NMa26-giJEmTAaJHo8h3_UuQf9Nc54wlFNS9z8F-T44ZEhZutdSQj0XQJWv602UCBGp3kTnOsRkM7Nnl2X3dIheWbXJVuBAlc6HijMq2udbfYynG8OPZnIex_W8PqdMMBeeUEtmsr7ijI7fSoVTHk4CHQShEwHdB9wpt-xYgyMePuT53_jD4q-NlmT8VmcwDfKZbBR1Yxd5gy3yoPPA7VW6YYLHCxHv4pKoxsHggiG_RthVNhdL_d-GOEqBYW4hHWELvQnAXtpH1zvVCB3NdD0b7G-KUzrLv-g&refId=zduAE25NNOi%2FJb7ZpZMh%2Bw%3D%3D&trackingId=ctO6ddbNXqsR2e7ASHfyAw%3D%3D&trk=flagship3_search_srp_jobs,Principal Python Backend Engineer (Prisma Cloud),Palo Alto Networks,,"Tel Aviv-Yafo, Tel Aviv District, Israel (On-site)",,,About the job,
https://www.linkedin.com/jobs/view/3848164808/?eBP=CwEAAAGOnv4qr1wZ5n2nl6bENiCvQAWcC2oeAAjUpSaeuTKEn0eqcGOdiHvWWRP1m7346gmmm8q8owTT-9sFhRmr2uBbnQMICclxsSrB33h2excYtXo53sg0dpcFXpcRQ50tUUzVZ4970kPitVdvl6v4To3OU9V9VZw6RonVNRgDoqo5l-aIXQ4p3xJZr5C5jSbTQyV-OjtOQuB0hel7Cr0bANJSSNP4KHNUzjrE0SYq41W1nrZwDHTQ2Agq9XEmHQzO3Zt8VxCsJoa1vCwAaJXx4OMLYwLOgCeuLGfyT8Hul1UWq7hIWVAHEBDlkJFANvOPbA923Cg_2KJcE1eutrU0USHSaWgOUb5EO4df9kiEpbyqNQXtV0oiFPxKZum4_K9lx_QLDqe4PbHyXsQuUfw6gVV3MXVA&refId=zduAE25NNOi%2FJb7ZpZMh%2Bw%3D%3D&trackingId=ELPKxbgq8yEs7efU1UxPbA%3D%3D&trk=flagship3_search_srp_jobs,DevOps Engineer,LocalizeOS,,"Tel Aviv District, Israel (On-site)",,,About the job,
https://www.linkedin.com/jobs/view/3857646909/?eBP=CwEAAAGOnv4qr-lypRrv1ItNPza-EKud9zFzfWu1NxwAoHgpjOP4u_D-WKAp5th3WidMD4d2kKGBzo7rJHf9d334le0TKnH_oJY1ctz7p6-DzfXKB2TJvMmgs2EdVn1K7dJhx0q0CyPViO3dGFC7Ba4AcJDStCZKeG0m8WYiARjENZ0VKiISsRTx7NYBmYZqgcXzkmkIA-OdXAubncK_cyDqQMVzsdlvcEM2Ms5Y31CdSYDR8pMtLrgt3pJDUQM-sx97Yqa3y2FmkY1Dczt1hO5Uauy6J6wnW50i9ekNzixfYf28g7tuzSfZ0DXlUxxVwCVqIouy6EIWPmZ6BWY3ijkqSaNR6t978UX2PcMCs95CnNgis7Ly3I5YBy5wV2SaRSj2NIj_nQZf3yosiDlLwhgUY8AbvZYfqZ9xhg&refId=zduAE25NNOi%2FJb7ZpZMh%2Bw%3D%3D&trackingId=mCNKnYPHXHIEN8FdOBdlLg%3D%3D&trk=flagship3_search_srp_jobs,DevOps Engineer,Sygnia,,"Tel Aviv-Yafo, Tel Aviv District, Israel (Hybrid)",,,About the job,
https://www.linkedin.com/jobs/view/3850347433/?eBP=CwEAAAGOnv4qsHPPCer1a3AVWguKT6SXYjsToN0pcGSmio-elbtDHnVRoQNgxJIhMytVT3GDdlPCifuo0TxnjTVeraSbJNjuRycUUFcS15_YzRp2NPQJFErREy68JppoynOYwXnumJuN-ZdBpE3jUNfae0BACr9eZ68ICqB5OhwIbko66abMrYX1uHMkM3C8Xkp0eGbCKu4Tb_t0GGC-h-pAg20z1tpeMeQ0FPeN8B4QP9ydI3XnmiUbTifwJnww6uPtPaaORca8D8ULc0-iIcrihCRHge6T9p1pKinHUQ27VbBQrVsENVrKkBKuTWpieCiPvXSkjF8Ti6GNgziTyc3oGsdpXANjxFII1nWGpcwOpyF6Kj4NDd2Oqzc6ui1Si7yVfvEOJbyewYpVlsEuLd_J5hsRL350ulEX3bsV&refId=zduAE25NNOi%2FJb7ZpZMh%2Bw%3D%3D&trackingId=fbGKAqkqNNVtbG2r12riVQ%3D%3D&trk=flagship3_search_srp_jobs,AI/ML Engineer - Autonomous Driving,Hashlist,,Israel (Remote),,,About the job,
https://www.linkedin.com/jobs/view/3860143979/?eBP=CwEAAAGOnv4qsItOSlbNC8pI5Kj36t08V9oPtDSO6VOTmOouc5YEltcG1YUJIzean-Wf8U5Bdb9lG-2C6vsf5WzCUIeI2BZPzstK1Rp_1qFMeekM1bN-a_WXC8n8s6DdldvDhDOpTcUEe9mbgbNjovHWPuIxlYcFjV52MKSUEPYMnhJNMYzXFjn2koziY1wE0Vn-P8UwMsYSNCu6UKZ5EVGcizyJqXni3g9qyXDL0mdUxLzAbzZsDDSwO5r07Q0e-tiruYgxGpEh1BhIU8yRI-KN7dQsTXPKTxnAT2dhXmeCbqkB3lehLP3cGfLko4kTK2CuKKcyqzRGMIohQEv_GmQURhN3z2-BHcqUO91VH1u-XdHu2bBAQeMcRCFJddRBR9J_NP3ysdHEh_RadqTMuqpy_QL2muplreNYTQ&refId=zduAE25NNOi%2FJb7ZpZMh%2Bw%3D%3D&trackingId=lovK2az%2FSkDuUKHTS641oA%3D%3D&trk=flagship3_search_srp_jobs,Data Engineer,Gotfriends,,"Tel Aviv District, Israel (Hybrid)",Reposted 1 week ago,59 applicants,About the job,
https://www.linkedin.com/jobs/view/3825722317/?eBP=CwEAAAGOnv4qsJkNU-_CIkx2oVc7wABk7C4NYk161G5CPQtkI8AJkcULC_ZtbCtZO65ISvbPW7LRNKYuQD8I9Jt-Ldjwo2hRERgeVKDaXP7O3XbAqYOm1PojhhZ2Pdl4J4XNJcT6pbPAklYArQMWfa8vUzZ-sDMnfBlDnCx5eLdG_apgW9Mg9dJ2LowzJ8VVlBbm_RujpA4No-h5DmEMaiHHTykNJzsHFdr512FJVv_g2AC_u0-Si-t43AGxbsb2itKdfkYjar3fiMaSIJYhxYJvsdpVt8k4yZPz_E9RLtb1kl8GMIIVo9WRXWc_ALHl8UmP7uC1pN3Pe31BM4t8N-k8MCaqwJbgAqcgFav8FjQGthOj94aKg2bUQSV_vdmlZEubMWXJ7nCkCrwxP_ZCV36kP4qg32NZs1VXdg&refId=zduAE25NNOi%2FJb7ZpZMh%2Bw%3D%3D&trackingId=W%2B4UQISEJJDQ2CZINtYFfA%3D%3D&trk=flagship3_search_srp_jobs,Algorithmic System Engineer,Cisco,,"Tel Aviv-Yafo, Tel Aviv District, Israel (On-site)",,,About the job,
https://www.linkedin.com/jobs/view/3868950908/?eBP=CwEAAAGOnv4qsHFMpAiHJxoH5taD_CBiWWlToK1T9x6Oecn2S67ovHZfYCuq_O7b5kNGfVel-_ZujozC3SM79rWoalDgX7IqG-leqSrtDI2cqIULExntncyfCNYbi56diF5I1Bc2RpBlURmLJ91Z2qoWxMHo7GZtt5UGL_ZraF2MyQD_VDK4qmE1Cvi97xXUyPwAIRageC8Le2zbpYTGk2ZLVqtNMu7V6QEPQq4IYJR90ct1YXzAy7ipI7Ixl6bd20eKT2bBVaSevh6IsEzzJu2Y77YogRS9b0j7WUjnFM6P4zNt_gNsPrU80wNp5bYyiM4Jwo8eZjCdX6D6mLIwRlE0jWI4Lg-_nUDlT5Hh9aV63LRkls9DWO_zYJ386Eenw24U7tAa9iTFT_ShwOdnkeF_5ZTaT-x7PqD319le&refId=zduAE25NNOi%2FJb7ZpZMh%2Bw%3D%3D&trackingId=KQJ4KWL8lgidfxhkVF7FWA%3D%3D&trk=flagship3_search_srp_jobs,Software Engineer - Industry AI,Microsoft,,Israel (Hybrid),,,About the job,
